# x_1,x_2,Class_label
3.69968689e+01,1.27153311e+01,1
3.62115991e+01,1.51261922e+02,2
3.01065335e+00,1.02615379e+02,1
-8.71077346e+01,1.39357383e+02,0
2.64236412e+01,1.82506523e+01,1
1.07745819e+02,2.90801258e+02,2
7.16513075e+01,-1.38857331e+02,1
-1.34925392e+02,4.49303662e+01,0
6.82020147e+01,1.54546539e+02,2
4.80476573e+01,-5.95118192e+01,1
1.87398283e+01,7.97116975e+01,1
-8.74624732e+01,-3.35968753e+01,0
-6.04417426e+01,6.87992690e+01,2
6.36339644e+01,2.18058054e+02,2
4.12863698e+01,5.22133448e+01,1
6.93902698e+01,2.09453136e+02,2
3.18108218e+01,-3.86103592e+01,1
8.69739471e+01,1.09074765e+02,2
3.33379162e+01,2.91134156e+01,1
-1.13503206e+02,1.24543175e+00,0
7.36639015e+00,1.21088079e+02,1
3.04088843e+01,1.36578962e+02,2
4.64337009e+01,-3.90665224e+01,1
5.71693797e+01,1.49934567e+02,2
1.12717828e+01,6.05026827e+01,1
7.20441346e+01,1.91813240e+02,2
8.92141277e+01,2.64051847e+02,1
-8.78196648e+01,-4.04036608e+01,0
1.73492009e+01,1.13429695e+02,1
1.06474229e+01,1.30558370e+02,2
-1.65198473e+02,8.87844085e+01,0
-1.41343798e+02,6.02457273e+01,0
1.61455360e+02,1.60884061e+02,2
-7.22798780e+01,-6.12889054e+01,0
-8.54178227e+01,-4.30735444e+01,0
1.23746480e+02,1.32650677e+02,2
-5.49406915e+01,-9.75631274e+01,0
-1.00045561e+02,-1.80394185e+01,0
-1.25895391e+02,2.14787234e+01,0
6.00407942e+01,-1.26934385e+02,1
-4.10673685e+01,9.64257451e+01,2
7.28296165e+01,-1.41258621e+02,1
3.65518442e+01,1.47452442e+01,1
3.35965650e+01,1.14357057e+01,1
-1.04952615e+02,-7.05022643e+00,0
3.49074448e+01,2.38437168e+02,2
-7.87675126e+01,-4.87764916e+01,0
1.39366435e+00,1.05421580e+02,1
6.31173629e+01,1.88752885e+02,2
-9.20126857e+01,-2.65341373e+01,0
-4.17033621e+01,-1.15087455e+02,0
-5.63414152e+01,7.69063128e+01,2
2.01117518e+01,5.33116075e+01,1
7.03590352e+01,-1.36789769e+02,1
-7.93795329e+01,-4.78639450e+01,0
-2.53953789e+00,1.25007469e+02,2
1.45850745e+02,3.22546231e+02,2
-1.11256534e+02,-2.66497970e+00,0
5.41436433e+01,-9.88269705e+01,1
-1.62844628e+02,8.85229333e+01,1
-1.32748467e+02,3.40539684e+01,0
-1.71269044e+02,1.00675062e+02,0
1.16566524e+02,1.78126423e+02,2
4.70511741e+01,-3.41878117e+01,1
5.98850615e+01,-8.86173549e+01,1
7.28755373e+01,-1.32520883e+02,0
-5.09947939e+01,-1.03378599e+02,0
-1.20482769e+02,1.95354129e+01,0
7.47696388e+01,1.96040104e+02,2
4.10123720e+01,2.90036421e+02,2
6.53800251e+01,-1.04395337e+02,1
8.09004136e+01,-1.37927741e+02,1
-3.38948230e+01,-1.29537338e+02,0
3.52197059e+01,9.67081733e+01,2
1.09441867e+01,1.39849466e+02,2
-1.41921195e+02,5.22709715e+01,0
-7.96789134e+01,-6.16500235e+01,0
5.08516454e+01,-4.41349761e+01,1
-7.29353279e+01,-6.72091138e+01,0
9.53710757e+01,1.47538427e+02,2
1.44261286e+02,2.73974934e+02,2
-8.77932667e+01,-3.97879143e+01,0
3.21057356e+01,3.00307551e+01,1
1.66396256e+01,1.06113810e+02,1
7.82842118e+01,2.22167228e+02,1
-1.13593483e+02,8.91982015e+00,0
3.69434330e+01,1.20137675e+02,2
4.72062154e+01,2.18141246e+02,2
2.34926649e+01,5.38106300e+01,1
-5.84270037e+01,1.06547294e+02,2
-5.89177487e+01,-8.08994332e+01,0
8.98061870e+01,2.56671585e+02,2
-1.21215652e+02,2.30333592e+01,0
1.25214238e+02,2.08055187e+02,2
-9.85605355e+00,1.70132537e+02,2
-5.56927322e+00,1.46842710e+02,2
-1.81225048e+00,7.36821909e+01,2
-1.36193808e+02,5.07472521e+01,0
-1.17726625e+02,1.59641916e+01,0
-7.57260038e+01,-5.83586935e+01,0
2.30304804e+00,9.38934419e+01,1
1.21846764e+01,6.21978728e+01,1
5.65117626e+01,-8.77475351e+01,0
-2.22547794e+01,1.19695249e+02,2
1.49334466e+01,6.75265037e+01,1
6.49722456e+01,2.20360286e+02,2
-5.98287770e+01,-8.93347615e+01,0
2.15016878e+01,9.67454401e+01,1
-1.17411747e+02,1.12349841e+01,0
2.72621167e+01,5.09513589e+01,1
4.51984336e+01,1.92101039e+02,2
9.64409906e+01,2.27213767e+02,2
3.61822685e+01,3.13852579e+00,2
-7.93654300e+01,-5.27953469e+01,0
4.28086846e+01,1.32084573e+02,2
-7.45289473e+01,-5.92382997e+01,0
4.93921877e+01,2.13022952e+02,2
4.90765967e+01,-1.63850151e+01,1
2.92875860e+01,1.81626270e+01,1
4.18553301e+01,3.84387360e+01,1
-1.98708487e+01,2.07973750e+02,2
-1.44891803e+02,6.03726913e+01,0
-1.75422410e+02,1.09369623e+02,0
1.04761183e+02,2.00418711e+02,2
-9.26662372e+01,-3.02698158e+01,0
-1.75375299e+02,1.08610381e+02,0
4.11975600e+01,3.32228380e+00,1
-2.32520804e+01,1.76672151e+02,2
1.37558049e+01,2.82845496e+01,1
3.95212506e+01,-3.66073168e+00,1
7.14729243e+01,-1.22497600e+02,1
-2.24501021e+00,1.55116930e+02,1
2.44061140e+00,2.81276054e+02,2
5.34437440e+01,-8.03893243e+01,1
2.21772764e+01,-2.30025386e+01,1
1.41665103e+01,1.03838857e+02,1
3.31163431e+01,1.06452941e+02,2
-8.53096468e+01,-4.43970686e+01,0
-1.59529468e+02,7.54286471e+01,0
-6.46611194e+01,-8.27679886e+01,0
4.05379374e+01,-3.60630984e+01,1
-7.61815346e+01,-5.38600833e+01,0
-1.73238787e+01,1.07238829e+02,2
2.95188374e+01,6.64796873e+00,1
-7.07884846e+01,-6.66311332e+01,0
7.12562309e+01,1.76977678e+02,2
2.93895595e+01,2.98067137e+02,2
7.45821051e+01,-1.30848630e+02,1
5.32686478e+01,-7.87923873e+01,2
-1.52939872e+02,7.68436046e+01,0
3.18049185e+01,8.25136482e+01,2
-5.72855497e+01,-8.76590616e+01,2
7.76183361e+00,1.06395075e+02,1
7.58562040e+01,2.21485706e+02,2
3.42796602e+01,1.10103775e+01,1
-1.61913868e+02,8.89720320e+01,0
-1.42272781e+02,5.37297728e+01,0
-9.28930848e+01,-2.84177491e+01,1
4.76901053e+01,-4.92811539e+01,1
3.43976533e+01,-2.30378994e+00,0
-1.81718614e+01,2.18191371e+02,2
1.18505056e+01,5.98398636e+01,1
-1.02207701e+02,-1.16948649e+01,0
-1.27985460e+02,2.77604593e+01,0
-7.84029203e+01,3.92532719e+01,2
-9.66413704e+01,-3.07167624e+01,0
-9.56168727e+01,-2.43691603e+01,0
-3.51313473e+01,4.13532240e+01,2
-1.25864204e+02,3.08900292e+01,0
5.69395316e+01,-4.56891979e+01,1
3.64469188e+01,1.58084869e+02,2
2.09719373e+01,6.51303028e+01,2
-8.04520900e+01,-4.77247661e+01,0
4.22925744e+01,1.38893527e+02,2
-8.34734615e+00,1.18384335e+02,1
2.51069967e+01,1.28687082e+02,1
4.29300480e+01,1.40190589e+02,2
3.81142735e+01,1.44160946e+02,2
5.75964206e+01,-9.59249830e+01,1
1.21028018e+02,2.24815752e+02,2
2.35256109e+01,4.77573523e+01,1
5.22745757e+01,1.72290175e+02,2
-9.75285694e+01,-2.56898659e+01,0
-7.68430371e+01,-5.65179768e+01,0
-8.27595922e+01,-4.30651742e+01,0
3.61084272e+01,-5.35475672e+01,1
-9.42394969e+01,-2.94241915e+01,0
-1.42173098e+02,4.96323039e+01,0
-1.36262339e+01,1.35658996e+02,2
-6.35224588e+01,-8.21079454e+01,0
3.52674179e+01,3.25898966e+02,2
1.67836632e+01,6.66131041e+01,1
-8.24033283e+01,-4.41355062e+01,0
4.41019111e+01,-5.01834629e+01,2
8.89234822e+01,2.20789745e+02,2
1.39546703e+01,2.10236931e+01,1
-2.22488014e+02,1.93364810e+02,0
4.57314366e+01,-4.86991614e+01,1
7.53932640e+01,2.06592596e+02,2
-7.57416066e+01,-6.39290754e+01,0
3.54149796e+01,7.93868628e+00,1
3.30370984e+01,1.29399528e+02,2
-9.94756490e+01,-1.88351047e+01,0
-1.88437049e+02,1.27596656e+02,0
9.51070177e+01,1.37694017e+02,2
-1.37770696e+02,4.61388795e+01,0
-1.05701624e+02,-1.38889692e+01,0
1.28210513e+02,1.05963702e+02,2
-6.60823201e+01,-7.77492242e+01,0
4.06376610e+01,-6.46818246e+01,1
-9.65517723e+01,-2.20038104e+01,0
2.13510670e+01,4.24035121e+00,1
-1.03183065e+02,-9.77898856e+00,0
-1.20457644e+02,2.27005564e+01,0
-1.01374073e+02,-1.19025281e+01,0
-7.47634131e+01,1.08479706e+02,2
1.07820971e+02,2.54565656e+02,2
4.25304788e+01,-6.91208476e+01,1
-1.07470575e+02,9.22942785e-01,0
-1.70335259e+01,3.74780218e+01,2
-6.56184323e+01,-8.87052812e+01,0
4.10863315e+01,2.80602161e+00,1
2.61421929e+01,4.35633489e+01,1
-3.15967182e-01,1.94522639e+02,1
-1.27065101e+02,2.94494207e+01,0
5.20122753e+01,-1.92330342e+01,1
-6.47217329e+01,-7.27158998e+01,0
-8.20727179e+01,-4.53071705e+01,0
5.64743070e+01,-9.35487265e+01,1
6.41725853e+01,1.94682754e+02,2
6.22767471e+01,-1.22709883e+02,1
-7.07456385e+01,2.24391962e+02,2
6.45688241e+01,-1.29354039e+02,1
-1.09034724e+02,3.83293592e+00,0
3.63489193e+01,2.20774493e+02,2
-1.03510067e+02,-7.91243601e+00,0
-8.81593160e+01,-3.56401332e+01,0
1.05432569e+02,2.54562707e+02,2
2.07639083e+01,1.00277133e+01,1
7.16003422e+01,-1.69268648e+02,1
-8.09262749e+01,-3.62258596e+01,0
6.79410990e+01,1.99362796e+02,2
7.32011694e+01,1.05644085e+02,2
2.82517092e+00,1.61004431e+02,1
8.84758525e+00,2.34157033e+01,1
8.37003965e+01,-1.78926224e+02,1
1.91587021e+01,2.60321601e+02,2
1.08338297e+01,8.10346213e+01,2
-1.48260946e+02,5.66306598e+01,0
5.53721559e+01,-5.73369556e+01,1
-1.63563997e+02,9.29996682e+01,0
7.51200727e+01,1.84725508e+02,2
6.54080869e+01,1.98763036e+02,2
-1.58395491e+02,7.85706004e+01,0
-8.64833170e+01,-4.04378485e+01,0
-2.34912125e+00,8.62525820e+01,1
6.40083189e+01,-1.07994898e+02,1
-1.18231808e+02,1.58357509e+01,0
-1.12360207e+02,4.06917305e+00,0
-6.96192886e+00,1.64292998e+02,2
-1.39031933e+02,5.13239495e+01,0
4.21042837e+01,1.83152022e+02,2
9.99973530e+01,3.11255457e+02,2
-8.41291156e+01,-2.99987281e+01,0
-5.03722662e+00,1.52897563e+02,2
8.49247661e+00,1.17292137e+02,2
-1.45695527e+02,6.17647282e+01,0
1.01558501e+02,1.48040577e+02,2
7.84805446e+01,-1.39555878e+02,1
-8.57355341e+01,-3.70901579e+01,0
-1.80135223e+02,1.13116708e+02,0
2.05298573e+01,1.22975964e+02,1
1.20108379e+01,1.65889203e+02,2
1.11806781e+02,2.17846729e+02,2
-8.86777738e+00,7.08734712e+01,2
-8.99536334e+01,-2.37916229e+01,0
4.75458058e+01,-8.99501746e+01,1
-1.09209411e+02,6.41074768e-01,0
5.93335466e+01,-9.84905332e+01,1
-1.00832223e+02,-9.26297273e+00,0
1.19886463e+02,1.79635905e+02,2
-1.03167082e+02,-9.92075811e+00,0
5.89222207e+01,1.89178382e+02,2
7.95409520e+01,2.33037574e+02,2
6.02995728e+01,-9.28439334e+01,1
-1.48968880e+01,1.79852500e+02,1
-1.04217186e+02,-7.72895724e+00,0
-1.64957064e+02,9.33398976e+01,0
3.99635018e+01,1.90632883e+02,2
-3.77418331e+01,-1.20761312e+02,0
9.98310161e+01,1.34792719e+02,2
7.92601918e+01,-1.61425433e+02,1
-6.16253979e+01,-8.44931644e+01,0
-2.71508453e+01,5.54577015e+01,2
-3.34683853e+01,1.12250549e+02,2
1.94373321e+01,1.72985467e+02,2
2.15222036e+01,7.30015355e+01,1
3.00984157e+01,1.84341591e+02,2
-9.12218433e+01,-3.11846984e+01,0
-6.07256098e+01,-8.26454374e+01,0
3.66983343e+01,2.09793097e+01,1
4.51740271e+01,-2.27290754e+01,1
5.69028790e+01,1.41546568e+02,2
4.07164532e+01,-1.96494540e+01,1
7.96264252e+00,1.07796779e+02,2
5.69417240e+01,-6.97162506e+01,1
3.80053881e+00,1.32360201e+02,2
4.91264364e+01,-9.53628855e+01,1
5.86256132e+01,-1.00986570e+02,1
3.48700256e+01,-5.10974334e+01,1
2.47082756e+01,6.36142241e+01,1
9.73312701e+00,3.88705017e+01,1
1.39459232e+02,1.79323675e+02,2
6.24209640e+01,-9.41644708e+01,1
-1.71071171e+02,1.04337753e+02,0
3.98453210e+01,2.10966813e+02,2
2.97909861e+01,3.11107063e+01,1
2.11401743e+01,1.46259279e+02,2
3.76950550e+01,-3.26641638e+01,1
6.10219440e+01,-1.12607043e+02,1
-1.39690424e+02,4.68540766e+01,0
-1.06222094e+02,-9.66966867e+00,0
3.77602760e+01,-1.09490836e+01,0
-1.15576344e+02,1.16838414e+01,0
1.35225431e+01,7.90300731e+01,1
-1.30054896e+02,3.79990716e+01,1
1.42375200e+01,5.66930662e+01,1
4.15203718e+01,2.12664789e+02,2
8.19007230e+01,1.98968595e+02,2
3.24528364e+01,2.49758885e+01,1
-1.04853881e+02,-1.25880671e+01,0
2.16123717e+01,1.43639826e+02,2
2.52032681e+01,8.11671123e+01,1
4.61567417e+01,1.98122386e+02,2
3.77432727e+01,-4.80088316e+01,2
3.92568228e+01,-3.06841406e+01,1
5.37722770e+01,-6.38922180e+01,1
8.35603053e+01,1.09295747e+02,2
-1.39579913e+02,5.35867275e+01,0
8.28063756e+01,-9.52587248e+01,1
2.86406525e+01,1.20835811e+02,2
3.01132806e+01,2.69367738e+01,1
-5.29412915e+01,-9.18848151e+01,0
-7.07481709e+01,-7.01280269e+01,0
6.54213404e+01,-7.86398252e+01,1
4.45880654e+01,9.54015253e+01,0
9.76051916e+00,2.35218914e+02,2
4.51051053e+01,-1.70268416e+01,0
-1.98166555e+02,1.45294876e+02,0
-1.21580633e+02,2.13565411e+01,0
5.57838355e+01,-2.98150222e+01,1
5.99883976e+00,1.44750061e+02,1
-1.13424585e+02,-4.69326081e+00,0
4.29701826e+01,-1.47255539e+01,1
1.82751534e+01,1.00604544e+02,2
-4.26587797e+01,-1.20597926e+02,0
3.28565760e+01,1.62716620e+01,1
5.62216678e+01,-8.52553760e+01,1
-6.68482558e+01,-7.12213415e+01,0
-8.03020712e+00,1.79615212e+02,1
2.63262893e-03,1.39167626e+02,1
-6.49821447e+01,5.79450632e+01,2
3.79462036e+01,-2.99048459e+00,1
1.35392820e+02,2.34059898e+02,2
-6.92804979e+01,-6.77941598e+01,0
-1.77764257e+01,1.38080864e+02,2
6.40035709e+01,-1.15516670e+02,1
-1.22782019e+02,2.81860346e+01,0
-8.26569022e+01,-4.65082855e+01,0
9.83191042e+01,2.02840766e+02,2
-1.18792195e+02,2.33795571e+01,0
4.42570988e+01,-5.51553541e+01,1
5.26215335e+01,-6.10400486e+01,1
4.47855371e+01,-1.20754008e+01,1
-1.62274521e+02,9.23415281e+01,0
-1.05399798e+02,-2.46682881e+00,0
-3.63365804e+01,1.40905140e+00,2
2.25130444e+01,2.35590248e+01,1
3.28108236e+01,2.69040949e+01,1
-1.78391461e+02,1.20399923e+02,0
-1.26657764e+02,3.49885361e+01,0
4.29417411e+01,-3.29071520e+01,2
-4.59682761e+01,6.60459988e+01,2
3.73492946e+00,2.07501433e+02,2
6.29958183e+01,-8.69941100e+01,1
1.10383416e+02,2.36315881e+02,2
7.06328861e+01,-1.66221648e+02,1
1.84228346e+01,1.89284416e+02,2
5.50613661e+01,1.96864650e+02,0
1.06488245e+01,1.03365882e+02,1
1.12142138e+01,5.31740790e+01,1
6.25313313e+01,-7.56778057e+01,1
1.51482120e+01,3.88951110e+01,1
1.07076796e+02,2.31230200e+02,2
4.53820637e+01,2.17054044e+02,2
-8.15626608e+01,-4.49437085e+01,0
-5.54108150e+01,-9.69556962e+01,0
1.12012173e+02,1.63283801e+02,2
-2.00061407e+02,1.53078906e+02,0
4.06040639e+01,-4.82261964e+01,1
-1.12186913e+02,-3.81505023e-01,0
7.80179206e+01,2.05933695e+02,2
-8.60645661e+01,-3.55073231e+01,0
-6.59663888e+01,-7.10512570e+01,0
1.19953486e+01,7.13119024e+01,1
5.03569064e+01,-8.08733402e+01,1
5.13314160e+01,-2.77698253e+01,1
1.68296240e+02,1.36278234e+02,1
3.11234573e+00,2.00088919e+02,2
5.12473492e+01,1.45874869e+02,2
3.76166121e+01,-5.46054049e+01,1
3.54654939e+01,2.45502467e+01,1
-9.34688395e+01,-2.38721099e+01,1
-1.00863877e+02,-1.56759360e+01,0
-1.75499508e+01,-1.64598278e+02,0
-1.42181105e+02,5.66921345e+01,0
8.50069951e+01,-2.01825070e+02,2
-1.67544361e+02,9.52332347e+01,0
3.58449246e+01,-1.36893942e+01,1
-1.66160840e+02,9.93613662e+01,0
-9.62675435e+00,8.86079289e+01,2
9.92126179e+01,2.21388144e+02,2
-6.66194764e+01,-6.58840162e+01,0
-1.44905969e+02,5.26982413e+01,0
-1.79079684e+02,1.14831590e+02,0
5.72073806e+01,-1.11703352e+02,1
-1.15624923e+01,9.43535635e+01,2
5.59877980e+01,-1.11322723e+02,0
-9.22301115e+01,-2.54436254e+01,0
5.84708271e+01,1.87879437e+02,2
-5.94143531e+01,-8.73560881e+01,0
-1.34711945e+02,5.16704687e+01,0
-7.22130724e+01,-7.15619437e+01,2
4.15086509e+01,-4.16725902e+01,1
-3.68283949e+01,1.27756555e+02,2
-5.53751966e+01,9.88732631e+01,2
-2.27774411e+01,1.57990555e+02,2
2.43671337e+01,3.34071962e+01,1
-6.31127423e+01,-7.69017234e+01,0
1.18961773e+02,1.11548741e+02,2
5.23552913e+01,-6.20461412e+01,1
-5.91833920e+01,-9.16252722e+01,0
-1.38986993e+02,5.32754823e+01,0
5.51593682e+01,-5.52217375e+01,1
3.80377525e+01,-3.90765494e+01,1
3.01627044e+01,1.46623744e+02,2
-1.91848003e+00,1.47800414e+02,1
2.86994568e+01,9.25559610e+01,1
3.99575816e+01,-9.02441633e+01,1
-1.46206865e+02,6.49327840e+01,0
1.12333661e+02,-2.77826557e+02,1
-9.86413942e+01,-1.66493305e+01,0
-1.30718542e+02,2.87910746e+01,0
5.75591617e+01,-1.24156738e+02,1
6.34210303e+01,2.63346436e+02,2
6.10402392e+01,-1.14695639e+02,1
4.92168962e+01,-1.00360867e+02,1
1.53295675e+02,1.38665648e+02,2
3.97630321e+01,1.39460095e+02,2
6.07046253e+00,1.02896248e+02,1
-1.16560784e+02,1.41512367e+01,0
1.36148640e+02,8.00717655e+01,2
4.07482321e+00,-5.12393700e+01,2
1.67894222e+01,3.18500550e+01,1
5.92164673e+01,-7.57310991e+01,1
6.76258314e+01,1.84182231e+02,2
-3.07410952e+01,2.41986951e+02,1
7.37337734e+00,1.25300501e+02,1
-1.55164515e+02,7.91787123e+01,0
3.89377609e+01,2.07020505e+02,2
-5.72684231e+01,-8.23685134e+01,0
-1.09659005e+00,7.48938373e+01,2
1.10825397e+02,1.87111957e+02,2
4.68735547e+01,-6.62431426e+01,1
1.02232977e+02,3.02315969e+02,2
-6.59868211e+01,6.71455812e+01,2
-5.12344347e+01,-9.86960841e+01,0
1.27624001e+01,4.63370577e+01,1
-8.49610426e+01,-4.25539398e+01,0
-8.94451815e+01,-3.88325289e+01,0
-3.72137640e+01,-1.16322432e+02,0
2.35691136e+01,-2.08824410e+00,1
-8.37506098e+01,-4.47396481e+01,0
3.18935966e+01,-1.42695076e+01,1
6.19006206e+00,1.02807783e+02,1
2.47091743e+01,1.44739163e+01,1
-1.50422565e+02,7.47838240e+01,0
2.09647143e+01,1.31932070e+02,1
4.28239633e+01,3.14320278e+01,1
2.22053392e+01,4.05958006e+01,1
6.88736379e+01,-1.01065393e+02,1
